Id	CharacterId	StanceName	HeatEngage	HeatSmash	PowerCrush	Throw	Homing	Tornado	HeatBurst	RequiresHeat	Command	HitLevel	Damage	StartUpFrame	BlockFrame	HitFrame	CounterHitFrame	Notes
F7BD2509-F006-4146-AC56-EF722F49788F	asuka		0	0	0	0	0	0	0	0	df+1,2	m,h(,th)	10,13(,25)		-1	th	th	"* spike
* combo from 1st ch
* can be delayed 7f
* damage () is throw bonus"
FA30882D-AA37-4631-852C-C27FD979E166	asuka		1	0	1	0	0	0	0	0	f+1+2	h	26	i15	-9	+19a (+9)/he		"* heat engager

* balcony break
* absorb an attack to power up
* chip damage on block
* gain naniwa gusto on heat activation
power crush 8~"
FA7E3E80-105F-4E83-A0DC-A7822A3D255B	asuka		0	0	0	0	0	1	0	0	db+1,4	m,m	13,25		-15	knd		"tornado
low crush"
FE204BD7-751A-473F-A559-BE49D5E021F9	asuka		0	0	0	0	0	0	0	0	1+4,2,4	sl,h,h,m	5,8,10,26		-9	+4	knd	* combo from 3rd ch
050AFF27-57DA-4455-A724-53EF0386C95D	azucena		0	0	0	0	0	0	0	0	df+3	m	17	i17~18	-5~-4	+5~+6	+59a	knee
05FB33E1-4C9E-4586-B446-94162D5E50A4	azucena		0	0	0	0	1	0	0	0	b+2	h	21	i18~19	+2~+3	+22a (+13)		"* balcony break
* homing
* chip damage on block"
0C60F876-269F-4048-88AB-B8C21E8F48E8	azucena		0	0	0	0	0	0	0	0	1+2+3+4							"* cannot block for 5 seconds
* ch state for 5 seconds"
0E5E45B6-6143-4039-93E5-6DA732B7C3B0	azucena		0	0	0	0	0	0	0	0	fc d+1	sl	5	i10	-5	+6		"can recover standing with f
high crush 1~"
0F7323B9-6683-45DB-9BEC-B685C431A988	azucena		0	0	0	0	0	0	0	0	bt 2:2	m,t	15,23			+0d		transitions to attack throw on front hit only
0FC1F60E-706E-46E3-A811-63F31FFF9C79	azucena		0	0	0	0	0	0	0	0	fc d+3	l	10	i16	-17	-6		high crush 1~
100ABB50-B201-4B4F-84A3-42810B0845C5	azucena		0	0	0	0	0	0	0	0	uf+1+2	t	40	i11	+0	-3d		"* throw break 1+2
* can side switch on hit"
11EFFC8C-3A48-4CDD-836C-95A80F8FFB0F	azucena		0	0	0	0	0	0	0	0	bt 3+4	m	23	i27~29	-5c~-3c	+20a		"spike
low crush 9~29"
12799291-1736-4C77-8C9A-C0008336CC39	azucena		0	0	0	0	0	0	0	0	b+3+4							low crush 8~19 fs20~22
14F561A3-6E88-4602-84A1-0A7740FAF35E	azucena		0	0	0	0	0	0	0	0	lib f							"* parries all high/low attacks
* regenerates heat with each step
parry state 1~"
16166C33-7505-49B8-8E07-AA2F4CCE0C37	azucena		0	0	0	0	0	0	0	0	(back to wall) b,b,ub	m	25	i27~33	+1~+7	+7a (-3)		"balcony break
fs5~13 low crush 14~26 fs27~54"
1A2749EF-FEE2-4A09-879B-9EB578FCE498	azucena		0	0	0	0	0	0	0	0	f+2	h	14	i17~18	-10~-9	+1~+2		
1BE8AB5C-D683-4A6F-8FB1-CACB0ADF8D6D	azucena		0	0	0	0	0	0	0	0	lib uf+2	h	23	i17~18	-6~-7	+15 (+6)	+51a	balcony break
1DACF262-C723-4500-8B06-15A3F7568348	azucena		0	0	0	0	0	0	0	0	1	h	5	i10	+1	+8		
1E1E39DD-93B0-41E9-B180-23B0E9EB7386	azucena		0	0	0	0	0	0	0	0	2+4	t	35	i12~14	-3	+0d		"* throw break 1 or 2
* side switch"
1FAC5A57-7057-45DD-9BE8-A26CED5F8BB1	azucena		0	0	0	0	0	0	0	0	lib,p (low)	m	35	i7~8 i19~20		+8~+9		"restores recoverable health
is1~ fs7 low crush 8~19 fs20~22"
22C7CEEE-B3F3-45E3-A875-B846C460921C	azucena		0	0	0	0	1	0	0	0	f+4	m	16	i17~18	-8~-7	+1~+2		"*
homing"
24FB8D86-8DEA-4194-A73D-8E545FD7EBEA	azucena		0	0	0	0	0	0	0	0	df+1,4,1	m,h,h	11,17,20	,i22~23	-5~-4	+44d (-14)	+56a	"* balcony break
* combo from 2nd ch with 7f delay
* input can be delayed 8f delay"
2814101F-40C8-4600-BC55-9F5F72AFD1E5	azucena		0	0	0	0	0	0	0	0	uf+3	h	20	i21~22	-16~-15	+36a		"alternate input: ub+3, u+3
low crush 10~30 fs31~65"
292A8254-2022-46EC-B0B6-39E4DE705023	azucena		0	0	0	0	0	0	0	0	ws3	m	23	i20~21	+4~+5	+16c~+17c		"* balcony break
* chip damage on block"
2BB6BE3A-CC3D-4B45-AEE9-8E86192CD6EE	azucena		0	0	0	0	0	0	0	0	back throw	t	50			+0d		"* unbreakable
* side switch"
2C91D812-58EC-4449-8445-50641B77D059	azucena		0	0	0	0	0	0	0	0	lib 3,1	l,m	15,20	,i22~23	-10~-9	+7c~+8c	+21d	"* spike
* combo from 1st ch with 7f delay
* input can be delayed 8f"
2E5F8AC6-3BC0-4D13-BE78-F65540B9647E	azucena		0	0	0	0	0	0	0	0	bt 4	m	15	i15~16	-5~-4	+6~+7		
2F21B115-F6D8-44CF-A412-F1568105FBF8	azucena		0	0	0	0	0	0	0	0	fc df+3	l	6	i18~19	-13~-12	+3c~+4c	+13c~+14c	high crush 1~
2FED12EF-1FE7-4BF7-B523-01DD6EF12233	azucena		0	0	0	0	0	0	0	0	bt 1,4	h,m	9,21	,i24~25	-11~-10	+8~+9	+52a	"* combo from 1st hit
* combo from 1st ch with 2f delay
* input can be delayed 10f
* will not combo if the kick impacts on i25"
307B899E-B312-42F7-A74F-B1460B4A53CB	azucena		0	0	0	0	0	0	0	0	lib d+4,4	l,h	14,27	,i30~31	-7~-6	+14 (+5)		"* balcony break
* combo from 1st hit"
30CCE782-A53B-43A3-9F88-31A311226145	azucena		0	0	0	0	0	0	0	0	b+1,1,2	h,h,h	14,16,20	,i24~25	-5~-4	+17a (+8)		"* balcony break
* combo from 2nd ch with 6f delay
* input can be delayed 9f
* chip damage on block"
30E22D62-AC0C-48CB-A0EF-319C70825959	azucena		0	0	0	0	0	0	0	0	f+3+4*							"* regenerates heat
* heat meter won&#x27;t disappear, even if it fully depletes"
30E5FF98-26AA-494B-81F1-A12A2384E839	azucena		0	0	0	0	0	0	0	0	f+4,4~2	m,h	16,23	,i23~24	+1~+2	+52a		chip damage on block
31B35465-2857-4033-8C70-A15497F2B836	azucena		0	0	0	0	0	0	0	0	f,f+3+4	m,m	10,18	i21~22 i32~34	+4~+6	+5~+7		"* spike
* chip damage on block
* can recover bt with b
low crush 16~36 fs37~39"
3353F2FF-EFA7-4695-AC8C-08D765527CA3	azucena		0	0	0	0	0	0	0	0	lib,p (high)		25			+7		"restores recoverable health
is1~"
397E56B4-4100-4CDD-B39D-B6D01431ABA3	azucena		0	0	0	0	0	0	0	0	h f+1+2,f				+5~+6	+43a (+35)		
3B85E28D-7D1A-47A4-B7B0-85620254620F	azucena		0	1	0	0	0	0	0	1	h 2+3	m,h,m	15,15,30	i15~16 i24~25 i53~54	+6~-7	+15a		"* heat smash
* spike
low crush 18~57 fs58~60"
3FB6895F-3F6D-4BA5-AE62-1D969ECCA72E	azucena		0	0	0	0	0	0	0	1	h lib 1,2,f				+7	+54a (+34)		"*chip damage on block
,fs15~33"
40B0B0E0-194D-477D-9F30-66011CA3FDE3	azucena		0	0	0	0	0	0	0	0	f,f,f+3	m	10	i15~16	-14~-13	-9~-8		"knee
low crush 9~36 fs37~39"
40F1D919-4266-4C05-AC35-F5DA5BC3F372	azucena		0	0	0	0	0	0	0	0	uf+1	h	18	i18~19	-9~-8	+7~+8		"* punch sabaki
* wall crush on hit


* alternate input: ub+1, u+1
parry state 3~10"
41518EB5-FA7C-4BC8-B066-62F29C64B40E	azucena		0	0	0	0	1	0	0	1	h b+2,f				+7	+54a (+34)		"* balcony break
* homing
* chip damage on block
,low crush 15~30 fs31~33"
41A5D517-850C-4114-BED7-AD0363442FF8	azucena		0	0	0	0	0	0	0	0	f,f+4	m	21	i25~27	+0~+2	+13~+15		"* spike
* chip damage on block"
42E98BEC-33B1-4AC6-95BB-21CDD5A1D206	azucena		0	0	0	0	0	0	0	0	3,3	m,h	11,23	,i24~25	-1~+0	+43a (-15)		"* balcony break
* combo from 1st hit with 6f delay"
43C10CB6-6CED-4577-8099-C7B373827C7D	azucena		0	0	0	0	0	0	0	0	lib 4,2	m,m	14,21	,i25~26	-13~-12	+16a		"* balcony break
* spike
* combo from 1st hit with 5f delay"
443FCEE0-4B2C-4C4A-895A-D17FDE72F6B9	azucena		0	0	0	0	0	0	0	0	db+3	l	12	i16~17	-7~-6	+4~+5		
44883052-FD48-4C85-B80D-6D842D2529C4	azucena		0	0	0	0	0	0	0	0	f+3+4							"* parries all high/low attacks
* cancel to r20 with db
parry state 18~"
45DD16F7-5926-48EC-A8D0-CC6E285B5716	azucena		0	0	0	0	0	0	0	0	d+1+2	l	21	i25~26	-4	+0d		"* transition to throw on front hit only
* 18 damage to azucena when blocked
* r41 fc on whiff
high crush 8~"
4AC81BFD-8F46-43D6-B409-C895E5C2999D	azucena		0	0	0	0	0	0	0	0	h lib 2,f				+5~+6	+36a (+26)		
4EEAA1F8-569A-4793-9C20-7784B54F4936	azucena		0	0	0	0	0	0	0	0	db+4	l	17	i19	-14	-3	+12g	high crush 6~20
4F00A881-46E6-440E-8744-851A5B8AA5A6	azucena		0	0	0	0	0	0	0	0	f+4,4~b	m	16		-19	-10		,low crush 15~23 fs24~26
508D95F6-9588-4734-A7A3-F0D7C81D414E	azucena		0	0	0	0	0	0	0	0	d+3	l	10	i15	-14	-3		
51FD6406-AF3E-4260-A108-2BD84AFA8341	azucena		0	0	0	0	0	0	0	0	b+4,3	m,m	10,10	,i23~24	-10~-9	+4~+5		"* knee
* combo from 1st hit with 6f delay"
523A9B62-E96A-45C7-A64F-127B936A4325	azucena		0	0	0	0	0	0	0	1	h lib,p (high)	m	25	i17~18		+32a		"* regenerates heat
* restores recoverable health
is1~"
523CDE9F-1464-4EE3-A42F-8FFFABE5C75B	azucena		0	0	0	0	0	0	0	0	fc 1+2,2,1,2,1	t,t	0,5,5,5,15			+0d		"* throw break 1 or 2
* alternate input: 1,2,1,2"
5367625C-F4AB-487C-9F95-8FA782B0773A	azucena		0	0	0	0	0	0	0	0	df+1,4,1~2	m,h,m	11,17,23	,i18~19	-10~-9	+23d		spike
55D67D83-F065-4350-ACC7-836B26D2708F	azucena		1	0	1	0	0	0	0	0	f+1+2	h	25	i16~17	-8~-7	+41a (+17)		"* heat engager

* balcony break
* frame advantage is +0 if an attack is absorbed
power crush 7~"
56007AC5-D772-4CD4-AF08-357866AFE376	azucena		0	0	0	0	0	0	0	0	1+2	h	20	i15	-8	+13g	+56a	"balcony break
high crush 8~15"
586354A0-9B80-43CF-B26D-B6E38E9BE469	azucena		1	0	0	0	0	0	0	0	d+1+3	mt	30	i12~13		+0d		"* heat engager

* crouch throw
* unbreakable"
5A144EEA-82B1-429F-90E4-616C5A91BDDC	azucena		1	0	0	0	0	0	0	0	b+3	m	21	i22	+4c	+8c		"*
heat engager

*
spike
*chip damage on block"
5AA27FBC-D5DC-49F3-886A-CB388D7561AC	azucena		0	0	0	0	0	0	0	0	uf+2	h	23	i17~18	-6~-7	+15 (+6)	+51a	"* balcony break
* alternate input: ub+2, u+2"
5ADA9077-A3BD-4C6D-9C61-7FF753AB39AA	azucena		0	0	1	0	0	0	0	0	r df+1+2	m	55+	i20	-15	+0d		"* rage art
* damage increases with lower health
* removes recoverable health on hit
power crush 8~"
5B699D8A-5777-4B8C-8D5D-5905E560902B	azucena		0	0	0	0	0	0	0	0	left throw	t	40		-3	+0d		* throw break 1
5DD5CAC4-B112-4A0F-B2E4-FD107F0E6BC3	azucena		0	0	0	0	0	0	0	0	f+3,2	m,h	15,20	,i22~23	-4~-5	+22a		"* balcony break
* combo from 1st hit with 8f delay"
60412002-7E55-4948-811C-EFABF443709F	azucena		0	0	0	0	0	0	0	0	b+4	m	10	i15~16	-9~-8	+2~+3		knee
61235ADE-AA13-430E-B4BA-29398AD48DE9	azucena		0	0	0	0	0	0	0	0	lib uf+1,p	h,t	18,25			-4d		opponent recovers fufa
6147B6B8-C08B-474A-8365-3F3E97286FD8	azucena		0	0	0	0	0	0	0	0	right throw	t	40		-3	-3d		* throw break 2
634F1D99-43D8-4A6C-BB05-59AE0C5B5C43	azucena		0	0	0	0	0	0	0	0	d+3,3	l,m	10,14	,i23	-13	+1		"* combo from 1st ch with 7f delay
* input can be delayed 10f"
641194F8-2BAD-45B7-B9BB-183F731081FD	azucena		0	0	0	0	0	0	0	0	1,1	h,m	5,15	,i24~25	-9~-8	+8		"* combo from 1st hit
* transition to lib on hit only"
674F2F86-C72D-40F2-B553-7700EDC6F755	azucena		0	0	0	0	0	0	0	0	f,f,f+3,2	m,h	10,10	,i10~12	+5~+7	+28a (+2)		"* balcony break
* jail from 1st attack
* chip damage on block
* does not go into 2nd attack if first attack misses
,low crush 1~24 fs25~27"
69C03959-BF21-4D18-A636-2AA3DCD89C1D	azucena		0	0	0	0	0	1	0	0	f,f+3	m	20	i15~17	-14~-12	+35a (+25)		"tornado
low crush 17~37 fs38~40"
6FD709D2-7C92-495A-B409-B00C0F1E473A	azucena		0	0	0	0	0	0	0	0	d+1	m	20	i20~21	-2~-1	+4c~+5c	+45a	spike
7338B4AB-D720-4212-A13D-05A360DF0282	azucena		1	0	0	0	0	0	0	0	lib d+1+3	t	30	i12~13		+0d		"* heat engager

* crouch throw"
734C2D43-7635-46EE-AF5B-139E60BDA7E7	azucena		0	0	0	0	0	0	0	0	f+4,4~3	m,m	16,24	,i21~22	-9~-8	+15a (+6)	+70a (+54)	"balcony break
,low crush 1~6 fs7~9"
744C8698-A9E2-436F-A547-633DE4AA57B6	azucena		0	0	0	0	0	0	0	0	b+4,3,4,3	m,m,m,h	10,10,16,23	,i27~28	-7~-6	+39d (-19)		"* knee
* balcony break
* combo from 2nd ch with 6f delay
* combo from 3rd hit with 2f delay
* input can be delayed 6f"
754F86A1-EE97-4388-90D7-49974969B3BC	azucena		0	0	0	0	0	0	0	0	lib 3	l	15	i16~17	-9~-8	+2~+3		
7C40811A-E136-4F14-857F-BF9B421D6E09	azucena		0	0	1	0	0	0	1	0	2+3	m	12 (12)	i16	+1	+2c		"* heat burst
* cancel to r45 with b,b
power crush 8~"
7D0BEF38-1731-4C27-9170-1FE0F99ADFF0	azucena		0	0	0	0	0	1	0	0	bt 4,3	m,m	15,21	,i23~24	-14~-13	+16a (-1)		"* tornado
* balcony break
* combo from 1st hit with 6f delay
* input can be delayed 10f
* only hits grounded up close"
7E9B704C-C1BF-4AD7-BD2F-3A13C10984AC	azucena		0	0	0	0	0	0	0	0	df+4	m	15	i16~17	-7~-6	+2~+3		
7EA9CF52-4A54-44E7-89F7-B06279051139	azucena		0	0	0	0	0	0	0	0	bt 1	h	9	i10~11	+0~+1	+6~+7	+8~+9	
7FF19069-5EA5-4B74-9153-3147C0D9A2D6	azucena		0	0	0	0	0	0	0	0	d+2	m	15	i18~19	-9~-8	+5~+6		
806F9830-9C88-4569-9DA6-9BAE04B06E01	azucena		0	0	0	0	0	0	0	0	2,1	h,m	9,11	,i17~18	-3~-2	+7~+8		"combo from 1st hit with 4f delay
jails from 1st hit"
81ACEA79-BF8D-4144-9766-60F7ABE03004	azucena		0	0	0	0	0	0	0	0	b+1	h	14	i14~15	-8~-7	+3~+4		
8539B30F-BE92-41A6-A84F-0D295B997E33	azucena		0	0	0	0	0	0	0	0	lib b+3+4							low crush 8~19 fs20~22
864CECEB-E95B-42BE-8977-1D0EAE37B6EC	azucena		0	0	0	0	0	0	0	0	uf+3,4	h,m	20,17	,i20~21	-14~-13	+15a (+6)	+55a	"* balcony break
* alternate input: ub+3,4, u+3,4"
8B4DD8D1-EBE7-48D4-9EA9-51E686EB1F30	azucena		0	0	0	0	0	0	0	1	h f+3+4							"* parries all high/low attacks
* cancel to r20 with db
high crush 4~20 parry state 17~"
8D11258A-D643-444C-B73B-D6EC0D947259	azucena		0	0	0	0	0	0	0	0	fc d+4	l	6	i12	-15	-4		high crush 1~
8D35ED0D-A650-43DA-BC6B-8E2F8A4A5D75	azucena		0	0	0	0	0	0	0	0	bt 2	m	15	i17~18	-8~-7	+3~+4		
8E2A9DAD-C5E1-478C-9893-80F35AF556AE	azucena		0	0	0	0	0	0	0	0	4,1	h,h	15,11	,i21~22	-2~-1	+4~+5	+6~+7	combo from 1st hit
8EF00B3B-5B7E-4FEC-8511-B2FB8103C81C	azucena		0	0	0	0	0	0	0	1	h 3,2~f				-18	-7		"&amp;lt;div class=&amp;quot;plainlist&amp;quot;&amp;gt;
high crush 4~15
parry state 11~&amp;lt;/div&amp;gt;"
900D82E3-8A27-408B-AD0F-392F1A4A5201	azucena		0	0	0	0	0	1	0	0	db+3,4	l,h	12,20	i24~25	-13~-12	+66a (+50)		"* tornado
* balcony break
* combo from 1st ch"
927B485C-AD0B-4625-A58F-5611CEED8626	azucena		0	0	0	0	0	0	0	0	3	m	11	i14	-7	+4		
938CCB8C-721C-4331-950C-5D2A6CE659C4	azucena		0	0	0	0	0	0	0	0	ws4,1	m,h	13,10	,i21~22	-2~-1	+6~+7		combo from 1st hit with 6f delay
94810FF8-9580-4D8A-82E4-65689E01FA8D	azucena		0	1	0	0	0	0	0	1	h 2+3	m,m,t	15,9,29	i15~16	+6~-7	+0a		"* heat smash
* balcony break
* throw on hit"
96B13F31-DFAB-4522-B0FE-87DDE80C834B	azucena		0	0	0	0	0	0	0	0	uf+1,p	t	25			-4d		opponent recovers fufa
996AA926-EC28-4F2A-ABE1-FE970F060092	azucena		0	0	1	0	1	0	0	0	lib 3+4	h	25	i16~17	-5~-4	+32a		"* balcony break
* homing
* chip damage on block
* frame advantage is +0 if an attack is absorbed
power crush 8~"
99755497-C52C-4244-B56F-81324A124CF5	azucena		0	0	0	0	0	0	0	0	ws4,1,3~b	m,h	13,10		-16~-15	-8~-7		
99C4167B-9084-47B0-9E8E-4927906F9C75	azucena		0	0	0	0	0	1	0	0	lib 4,1,2	m,h,m	14,10,23	,i28~29	-10~-9	+67a (+51)		"* tornado
* balcony break
* combo from 2nd ch with 1f delay
* input can be delayed 10f"
9A1BDE8B-E5B7-489A-8EDC-8751BE0DFD84	azucena		0	0	0	0	0	0	0	0	3,2	m,m	11,18	,i23~24	-12~-11	+6~+7	+33d (+25)	"* combo from 1st hit with 5f delay
* input can be delayed 10f delay"
9A91C935-17FE-4AF5-903F-A2FD85EFD083	azucena		0	0	0	0	0	0	0	0	h f+4,4,f				+5~+6	+62a (+42)		
9B0E4805-1B14-4324-824A-FAEC17C753EA	azucena		0	0	0	0	0	0	0	0	fc 1+2,1+2	t,t	0,25		-9	+1d		* throw break 1+2
9F38DE55-9D90-4893-BC35-D63B2C2B3B99	azucena		0	0	0	0	0	0	0	0	lib f,f							
A0956BF0-CB5C-4B1B-A212-CC75205AD972	azucena		0	0	0	0	0	0	0	0	f+2,1,4	h,m,m	14,17,17	,i24~25	-14~-13	+19a (+9)		"* balcony break
* combo from 2nd ch with 10f delay
,low crush 18~38 fs39~41"
A1E7F799-D7FF-43B2-923B-FBEEEC5F52A8	azucena		0	0	0	0	0	1	0	0	lib 1+2	m	23	i18~19	-14~-13	+38a (+28)		"* tornado
* cancel to r20 bt with b
&amp;lt;div class=&amp;quot;plainlist&amp;quot;&amp;gt;
low crush 20~30
fs31~33&amp;lt;/div&amp;gt;"
A40A86DF-0AE3-4B5C-90B7-BFC560B9AF27	azucena		0	0	0	0	0	0	0	0	b+1,1	h,h	14,16	,i23	+3	+8		combo from 1st hit with 6f delay
A49ACBD9-2402-451F-A6ED-6136CC7B9423	azucena		0	0	0	0	0	0	0	0	ub,b							"transition to r28 lib with f
low crush 18~37 fs38~40"
A63EB217-FF76-4C2A-8063-B96F5451FF15	azucena		0	0	0	0	0	1	0	0	2,1,2	h,m,h	9,11,21	,i24~25	-5~-4	+20a (+3)		"* tornado
* balcony break
* combo from 2nd ch with 5f delay
* input can be delayed 10f"
A642C591-B957-4398-A5E5-A2B5DFD7CA35	azucena		0	0	0	0	0	0	0	0	f+3	m	15	i18	-4	+5		
A775FFC1-A9E1-4245-AE93-3FDD7A121B13	azucena		0	0	0	0	0	0	0	0	f+2,1	h,m	14,17	,i22~23	-10~-9	+5~+6		"* combo from 1st hit with 7f delay
* input can be delayed 8f"
A77E8F0B-0796-4047-A45D-F0A59B458887	azucena		0	0	0	0	0	0	0	0	bt b+1+2							"parries all mids
parry state 2~8"
AD6A01C1-D20D-48C6-88A4-D412CB31900C	azucena		0	0	0	0	0	0	0	0	df+1	m	11	i13~14	-3~-2	+8~+9		
AE9AC0F5-4ED9-4BFD-BEBC-0EED08CD73BF	azucena		0	0	0	0	0	0	0	0	ws4,1,3	m,h,m	13,10,23	,i22~23	-14~-13	+10a (+1)	+27a	"* balcony break
* combo from 2nd ch with 7f delay
* input can be delayed 10f"
AFF01164-6EA2-45A0-B050-16EF5580BE39	azucena		0	0	0	0	0	0	0	0	1+3+4							
B118CA32-ED1C-4364-92FA-B4E3B6C6F48C	azucena		0	0	0	0	0	0	0	0	b+4,3,4	m,m,m	10,10,16	,i23~24	-10~-9	-2~-1		"* knee
* combo from 2nd ch with 10f delay"
B32F1277-8358-40B3-9C55-E03EFA91DDEE	azucena		0	0	0	0	0	0	0	0	lib 4	m	14	i15~16	-6~-5	+7~+8	+7a	
B5151F5A-5E54-4056-B0D1-084917F0285D	azucena		0	0	0	0	0	0	0	0	1,2	h,h	5,23	,i20~21	-14~-13	+8~+9		"* balcony break
* combo from 1st hit with 4f delay
* can transition to bt with b"
B6899C60-1FEA-4693-B2DF-1C843F62C035	azucena		0	0	0	0	0	0	0	0	h 2+3+4	h!	0	i45		+35a		
B7B92A0A-127A-4C62-B783-655EAE33A010	azucena		0	0	0	0	0	1	0	0	df+4,1	m,h	15,23	i23~24	-5~-4	+20a (+3)		"* tornado
* balcony break
* combo from 1st hit with 6f delay
* input can be delayed 10f"
B939C7FF-3667-46B2-B704-283BEE5CE0E3	azucena		0	0	0	0	0	0	0	0	lib uf+1+2	t	40	i11	+0	-3d		"* throw break 1+2
* side switch"
BA80966C-C8E7-4D6D-9FE8-5248F415D452	azucena		0	0	0	0	0	0	0	0	1+3	t	35	i12~14	-3	+0d		* throw break 1 or 2
BF1A5FA8-D898-448F-BDA3-D776F7D12CB2	azucena		0	0	0	0	0	0	0	0	ws2	m	14	i15~16	-13~-12	+32 (+22)		
C222C5E3-5126-4DFF-AC13-0F0E1D6AE7E9	azucena		0	0	0	0	0	0	0	0	lib d+4	l	14	i19~20	-31	-2~-1		
C2373B89-22E2-415C-87D6-4E7C4A2ABEB4	azucena		1	0	0	0	0	0	0	0	lib 2	m	18	i14~15	-8~-7	+11g~+12g		"* heat engager

* balcony break
* wall crush  on hit"
C24CD629-DF0E-4EED-AA98-91C635361C85	azucena		0	0	0	0	0	0	0	0	lib 1,2	h,h	14,20	,i24~25	-5~-4	+17a (+8)		"* balcony break
* combo from 1st hit with 6f delay
* input can be delayed 9f
* chip damage on block"
C27BDE30-6F2A-420B-BD02-2BE7CA4F185A	azucena		0	0	0	0	0	0	0	0	ws1	m	17	i13~14	-8~-7	+6~+7	+32a (+26)	only hits grounded up close
C33E4E15-F19E-4397-8C0A-BB07D0C8C116	azucena		0	0	0	0	0	0	0	0	df+1,4,1~f	m,h	11,17		-17~-16	-6~-5		
C5A76F49-6730-43AC-9030-270C74298AD0	azucena		0	0	0	0	0	0	0	0	db+2	sl	8	i11	-4	+7		high crush 4~
C94DEB11-93ED-4CA4-84B0-E33F6DA0DD44	azucena		0	0	0	0	0	0	0	0	3,2~f	m	11		-18	-7		,parry state 13~
CB598065-DEFF-40D6-82A6-807ABE9D6730	azucena		0	0	0	0	0	0	0	0	d+4,1	l,h	13,5	,i27~28	-1~+0	+3~+4		"* combo from 1st ch with 2f delay
* input can be delayed 10f"
CE0E39F1-1B08-4219-B96B-44A3389B06AA	azucena		0	0	0	0	0	0	0	0	4	h	15	i12~13	-8~-7	+3~+4	+8	
CE0E7218-2D14-4E3B-80E0-7F234C2EB127	azucena		0	0	0	0	0	0	0	0	fc d+2	sl	8	i11	-4	+7		high crush 1~
D0FF5BC7-AAD7-468D-8141-7F20998D24DF	azucena		0	0	0	0	0	0	0	0	d+4,1~2	l,m	13,20	,i17~18	-8~-7	+10g~+11g	+59a	* wall crush on hit
D15EC114-BD98-49A4-BCC0-94CC9877C4CD	azucena		0	0	0	0	0	0	0	0	db+3+4	m	30	i26~30	-16~-12	+15a (+5)		"* balcony break
* backswing blow
low crush 20~35 fs36~38"
D236E790-8F83-4A9E-970A-A1D177862349	azucena		0	0	0	0	0	0	0	0	lib 1,2~b	h	14		-15	-10		
D4D000F4-9415-4E15-8274-98C6CF17FE79	azucena		0	0	0	0	0	0	0	0	bt b+3							
D5B61F3A-6F36-4A0C-A66A-08C1E2DC017F	azucena		0	0	0	0	0	0	0	0	b+3+4*							regenerates heat
D6B63D83-8400-4ABD-8B20-E795E98AC7CD	azucena		0	0	0	0	0	1	0	1	h lib d+3+4	m	27	i16~18	-9~-7	+58a (+42)		"* tornado
* regenerates heat
* restores recoverable health
fs2~48"
D717769A-E9E5-45E9-BB0E-08D82F0807CA	azucena		0	0	0	0	0	0	0	0	df+2	m	12	i15~16	-13~-12	+28a (+18)		launches crouching opponent
D7886DDF-C106-4FAC-BC6F-49725FAD4373	azucena		0	0	0	0	0	0	0	0	d+4	l	13	i15~16	-13~-12	-2~-1		
D85CD462-C600-4A8E-82E2-E652829A47E8	azucena		0	0	0	0	0	0	0	0	uf+4	m	22	i24~26	-8~-6	+21a~+23a		"* spike
* alternate input: ub+4, u+4
low crush 9~26"
D903AF08-2A20-4DC7-AA67-1A3583362B80	azucena		0	0	0	0	0	0	0	0	ws4	m	13	i11~12	-6~-5	+5~+6		
DE32F5FA-EDA3-493D-81C4-C30A0CD1DF1F	azucena		0	0	0	0	0	0	0	0	df+1,4	m,h	11,17	,i17~18	-7~-6	+4~+5		"* combo from 1st hit with 8f delay
* jail from 1st block with 1f delay"
DF1BA319-5EB5-4E5F-9925-E61B55CE47AC	azucena		0	0	0	0	0	0	0	0	lib u							"* parries all high/low attacks
* regenerates heat with each step
parry state 1~"
DF59B697-A333-43FC-9AE9-5CB43F9FD1AF	azucena		0	0	0	0	0	0	0	0	1+3+4*							"* regenerates heat
* heat meter won&#x27;t disappear, even if it fully depletes"
E26E72FE-28CA-473B-BC64-D52B19C648B5	azucena		0	0	0	0	0	0	0	0	2+3+4	h!	0	i45		-1		
E4727206-C259-43B9-80A4-1B275A7C58F2	azucena		0	0	0	0	0	0	0	1	h b+1,1,2,f				+7	+54a (+34)		"*chip damage on block
,fs15~33"
E4C90023-F477-4561-990C-0443C9426B94	azucena		0	0	0	0	0	0	0	0	1+2+3+4,3+4	m!	54	i75		-8		
E569E01B-B69E-4D18-8695-747E6F005FC6	azucena		0	0	0	0	0	0	0	0	bt b+3+4							high crush 6~20
E65D51B8-16C0-479D-A3F5-69FCFA36CD8E	azucena		0	0	0	0	0	0	0	0	2	h	9	i10	+0	+9		
E8FCB68B-7CEE-4716-A0A9-0D627FDB84BB	azucena		0	0	0	0	0	0	0	0	h b+3,f				+5	+67a (+50)		
EB50CC88-F34D-48E0-B7C3-CE10811AE377	azucena		0	0	0	0	0	0	0	0	bt 1,2~f	h	9		-19~-18	-13~-12		
EB5A730F-973A-44CA-BE5E-99CC924DC8BD	azucena		0	0	0	0	0	0	0	0	lib 1	h	14	i13	+3	+8		chip damage on block
